dataset,s,r,cmd,timestamp,tree_build_ms,clique_index_ms,prog_time_ms,num_leaves,max_rss_kb,exit_status,dataset_name
/data1/wenqianz/web-it-2004.edges,11,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 11,2025-08-29 09:01:17,130164.0,,1226.0,379715,2064436,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,12,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 12,2025-08-29 09:03:33,133969.0,,1131.0,339235,1916456,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,13,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 13,2025-08-29 09:05:52,146722.0,,1064.0,298359,1761124,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,14,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 14,2025-08-29 09:08:23,146576.0,,1030.0,256629,1603436,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,15,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 15,2025-08-29 09:10:55,151259.0,,923.0,212866,1448332,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,16,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 16,2025-08-29 09:13:31,149965.0,,818.0,165635,1277668,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,17,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 17,2025-08-29 09:16:06,138172.0,,758.0,119832,1104620,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,18,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 18,2025-08-29 09:18:29,147933.0,,685.0,104294,1050024,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,19,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 19,2025-08-29 09:21:02,127325.0,,654.0,94193,1014072,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,20,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 20,2025-08-29 09:23:13,136836.0,,633.0,88471,993628,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,21,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 21,2025-08-29 09:25:35,151068.0,,644.0,84494,979064,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,22,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 22,2025-08-29 09:28:10,152008.0,,614.0,81637,968036,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,23,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 23,2025-08-29 09:30:47,123625.0,,615.0,80082,960888,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,24,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 24,2025-08-29 09:32:55,124080.0,,613.0,78784,954876,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,25,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 25,2025-08-29 09:35:03,122747.0,,585.0,77622,948024,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,26,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 26,2025-08-29 09:37:11,143796.0,,596.0,76609,943380,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,27,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 27,2025-08-29 09:39:39,132107.0,,616.0,75603,939064,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,28,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 28,2025-08-29 09:41:55,127878.0,,605.0,74616,934504,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,29,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 29,2025-08-29 09:44:08,152070.0,,589.0,73643,930416,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,30,1,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 30,2025-08-29 09:46:45,151734.0,,600.0,72679,926436,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,4,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 4,2025-08-29 09:49:21,139195.0,,103973.0,757860,15537776,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,5,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 5,2025-08-29 09:53:29,123513.0,,103812.0,705801,15021992,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,6,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 6,2025-08-29 09:57:21,124756.0,,103987.0,654593,14518412,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,7,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 7,2025-08-29 10:01:15,123247.0,,104168.0,604057,14046476,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,8,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 8,2025-08-29 10:05:07,129037.0,,103770.0,553507,13508756,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,9,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 9,2025-08-29 10:09:04,125458.0,,104109.0,502794,13034092,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,10,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 10,2025-08-29 10:12:58,150116.0,,138727.0,447081,11960368,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,11,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 11,2025-08-29 10:17:52,141275.0,,328792.0,379715,11237260,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,12,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 12,2025-08-29 10:25:46,126368.0,,387481.0,339235,10566116,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,13,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 13,2025-08-29 10:34:25,128667.0,,273363.0,298359,10272084,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,14,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 14,2025-08-29 10:41:11,142234.0,,291249.0,256629,9948172,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,15,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 15,2025-08-29 10:48:29,123825.0,,299377.0,212866,9284632,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,16,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 16,2025-08-29 10:55:37,129543.0,,307439.0,165635,9163748,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,17,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 17,2025-08-29 11:02:58,125941.0,,251300.0,119832,7955348,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,18,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 18,2025-08-29 11:09:19,122965.0,,251609.0,104294,8286580,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,19,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 19,2025-08-29 11:15:38,150039.0,,326474.0,94193,8325032,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,20,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 20,2025-08-29 11:23:39,130418.0,,338405.0,88471,8854412,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,21,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 21,2025-08-29 11:31:31,129072.0,,210394.0,84494,7328520,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,22,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 22,2025-08-29 11:37:15,122902.0,,429091.0,81637,9627156,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,23,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 23,2025-08-29 11:46:31,127880.0,,358703.0,80082,7721400,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,24,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 24,2025-08-29 11:54:42,123051.0,,431645.0,78784,7445276,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,25,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 25,2025-08-29 12:04:00,132751.0,,290435.0,77622,8237464,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,26,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 26,2025-08-29 12:11:08,122913.0,,385045.0,76609,8925136,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,27,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 27,2025-08-29 12:19:40,152083.0,,360848.0,75603,7515656,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,28,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 28,2025-08-29 12:28:17,128310.0,,366329.0,74616,7732888,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,29,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 29,2025-08-29 12:36:36,140877.0,,309095.0,73643,8534640,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,30,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 30,2025-08-29 12:44:11,129943.0,,,72679,9036996,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,4,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 4,2025-08-29 12:53:54,139805.0,30012.1,,757860,521855124,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,5,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 5,2025-08-29 13:47:37,139683.0,29505.2,,705801,520134980,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,6,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 6,2025-08-29 16:34:04,126581.0,29813.6,,654593,521562520,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,7,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 7,2025-08-29 19:31:32,122717.0,29816.0,,604057,446609616,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,8,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 8,2025-08-29 22:14:36,129986.0,29217.9,,553507,500342032,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,9,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 9,2025-08-30 01:12:54,146695.0,30261.0,,502794,483841296,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,10,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 10,2025-08-30 04:09:31,123788.0,29433.5,,447081,486807468,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,11,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 11,2025-08-30 07:02:10,132191.0,29814.7,,379715,461569696,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,12,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 12,2025-08-30 09:49:41,127681.0,29829.8,,339235,455003056,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,13,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 13,2025-08-30 12:36:56,122766.0,29232.1,,298359,433557632,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,14,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 14,2025-08-30 15:33:34,138521.0,28940.0,,256629,512628296,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,15,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 15,2025-08-31 01:47:10,124232.0,29227.9,,212866,46344952,0,web-it-2004
/data1/wenqianz/web-it-2004.edges,16,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 16,2025-08-31 01:49:54,122742.0,28498.0,,165635,45796912,0,web-it-2004
/data1/wenqianz/com-dblp.edges,3,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 3,2025-08-31 02:06:39,690.473,,1008.0,479496,1731720,0,com-dblp
/data1/wenqianz/com-dblp.edges,4,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 4,2025-08-31 02:06:42,662.786,,604.0,247029,959588,0,com-dblp
/data1/wenqianz/com-dblp.edges,5,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 5,2025-08-31 02:06:45,642.616,,340.0,123565,542364,0,com-dblp
/data1/wenqianz/com-dblp.edges,6,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 6,2025-08-31 02:06:46,635.896,,208.0,66739,348488,0,com-dblp
/data1/wenqianz/com-dblp.edges,7,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 7,2025-08-31 02:06:48,624.013,,143.0,40000,255948,0,com-dblp
/data1/wenqianz/com-dblp.edges,8,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 8,2025-08-31 02:06:50,622.48,,106.0,26257,207716,0,com-dblp
/data1/wenqianz/com-dblp.edges,9,1,./build/bin/degeneracy_cliques /data1/wenqianz/com-dblp.edges 1 9,2025-08-31 02:06:51,565.015,,72.0,18537,180220,0,com-dblp
