dataset_name,s,r,total_sec,max_rss_mb,exit_status,source
web-Google,7,3,59.97575,4037.390625,0,CBS-noHi
web-Google,8,3,55.74039,3724.47265625,0,CBS-noHi
web-Google,9,3,51.261410000000005,3388.19140625,0,CBS-noHi
web-Google,10,3,46.599727,3055.53125,0,CBS-noHi
web-Google,11,3,41.791933,2724.765625,0,CBS-noHi
web-Google,12,3,37.345727,2417.55078125,0,CBS-noHi
web-Google,13,3,32.720444,2142.58984375,0,CBS-noHi
web-Google,14,3,28.950631,1892.00390625,0,CBS-noHi
web-Google,15,3,25.5476,1655.171875,0,CBS-noHi
web-Google,16,3,22.603248999999998,1446.37109375,0,CBS-noHi
web-Google,17,3,20.258604,1271.60546875,0,CBS-noHi
web-Google,18,3,18.522463,1116.203125,0,CBS-noHi
web-Google,19,3,17.245351,984.87890625,0,CBS-noHi
web-Google,20,3,16.181487999999998,872.0859375,0,CBS-noHi
web-Google,21,3,15.572852000000001,775.38671875,0,CBS-noHi
web-Google,22,3,15.120011,707.94140625,0,CBS-noHi
web-Google,23,3,14.7945273,683.4453125,0,CBS-noHi
web-Google,24,3,14.6157719,672.69921875,0,CBS-noHi
web-Google,25,3,14.4458392,670.3671875,0,CBS-noHi
web-Google,26,3,14.301204799999999,669.109375,0,CBS-noHi
web-Google,27,3,14.1920239,667.703125,0,CBS-noHi
web-Google,28,3,14.1819908,666.68359375,0,CBS-noHi
web-Google,29,3,14.0997083,665.859375,0,CBS-noHi
web-Google,30,3,14.0679076,665.421875,0,CBS-noHi
web-Google,5,4,178.65142,11701.421875,0,CBS-noHi
web-Google,6,4,179.47766000000001,11371.17578125,0,CBS-noHi
web-Google,7,4,175.06623000000002,10952.57421875,0,CBS-noHi
web-Google,8,4,167.15715,10440.15234375,0,CBS-noHi
web-Google,9,4,160.32104,9820.9765625,0,CBS-noHi
web-Google,10,4,147.65412,9097.66796875,0,CBS-noHi
web-Google,11,4,135.90836,8299.609375,0,CBS-noHi
web-Google,12,4,122.83367,7490.140625,0,CBS-noHi
web-Google,13,4,110.82328,6686.7109375,0,CBS-noHi
web-Google,14,4,96.90205,5889.14453125,0,CBS-noHi
web-Google,15,4,83.209767,5108.12109375,0,CBS-noHi
web-Google,16,4,70.23301699999999,4347.4140625,0,CBS-noHi
web-Google,17,4,60.47668,3652.7890625,0,CBS-noHi
web-Google,18,4,51.834554000000004,3013.8125,0,CBS-noHi
web-Google,19,4,44.381203,2442.90234375,0,CBS-noHi
web-Google,20,4,37.900616,1934.9765625,0,CBS-noHi
web-Google,21,4,34.609199999999994,1487.42578125,0,CBS-noHi
web-Google,22,4,30.50117,1166.65234375,0,CBS-noHi
web-Google,23,4,28.1197,1037.2734375,0,CBS-noHi
web-Google,24,4,26.733,977.16796875,0,CBS-noHi
web-Google,25,4,25.339561,934.72265625,0,CBS-noHi
web-Google,26,4,24.188364999999997,884.73046875,0,CBS-noHi
web-Google,27,4,23.094436,858.0703125,0,CBS-noHi
web-Google,28,4,22.262901,834.68359375,0,CBS-noHi
web-Google,29,4,21.627436000000003,820.30078125,0,CBS-noHi
web-Google,30,4,20.914308,815.84765625,0,CBS-noHi
com-dblp,4,3,4.678355,790.89453125,0,CBS-noHi
com-dblp,5,3,3.92967,700.98828125,0,CBS-noHi
com-dblp,6,3,3.533786,609.96875,0,CBS-noHi
com-dblp,7,3,3.259848,569.3828125,0,CBS-noHi
com-dblp,8,3,3.026106,533.0625,0,CBS-noHi
com-dblp,9,3,2.7051309999999997,508.48046875,0,CBS-noHi
com-dblp,10,3,2.574558,482.5859375,0,CBS-noHi
com-dblp,11,3,2.491702,461.45703125,0,CBS-noHi
com-dblp,12,3,2.403955,447.36328125,0,CBS-noHi
com-dblp,13,3,2.563442,433.31640625,0,CBS-noHi
com-dblp,14,3,2.482723,423.015625,0,CBS-noHi
com-dblp,15,3,2.43315,410.70703125,0,CBS-noHi
com-dblp,16,3,3.6288451,404.56640625,0,CBS-noHi
com-dblp,17,3,6.5800307,784.05859375,0,CBS-noHi
com-dblp,18,3,6.0449444,697.27734375,0,CBS-noHi
com-dblp,20,3,2413.6226397,109004.484375,0,CBS-noHi
com-dblp,21,3,55.4501638,4480.546875,0,CBS-noHi
com-dblp,22,3,25730.9952068,354.1171875,0,CBS-noHi
com-dblp,23,3,11283.8493092,1722.69921875,0,CBS-noHi
com-dblp,24,3,60577.9194475,2496.26953125,0,CBS-noHi
com-dblp,25,3,1465.1638233,367.78515625,0,CBS-noHi
com-dblp,26,3,66.1213226,5605.83203125,0,CBS-noHi
com-dblp,27,3,66.75750740000001,5416.09765625,0,CBS-noHi
com-dblp,28,3,10788.1550804,3206.515625,0,CBS-noHi
com-dblp,29,3,146.04688389999998,383.546875,0,CBS-noHi
com-dblp,30,3,52.9293765,5116.2109375,0,CBS-noHi
com-dblp,5,4,49.617228000000004,4636.51953125,0,CBS-noHi
com-dblp,6,4,50.118939,4583.921875,0,CBS-noHi
com-dblp,7,4,49.558256,4522.25390625,0,CBS-noHi
com-dblp,8,4,49.073993,4440.78515625,0,CBS-noHi
com-dblp,9,4,48.550838000000006,4426.03515625,0,CBS-noHi
com-dblp,10,4,48.801181,4350.390625,0,CBS-noHi
com-dblp,11,4,48.175799,4303.078125,0,CBS-noHi
com-dblp,12,4,47.622924,4345.5,0,CBS-noHi
com-dblp,13,4,47.833961,4243.796875,0,CBS-noHi
com-dblp,14,4,47.265121,4290.828125,0,CBS-noHi
com-dblp,15,4,47.603739000000004,4253.41796875,0,CBS-noHi
com-dblp,16,4,47.370581,4179.71875,0,CBS-noHi
com-dblp,17,4,518.402979,4124.53515625,0,CBS-noHi
com-dblp,18,4,2651.557048,39226.87890625,0,CBS-noHi
web-Google,4,3,66.39397,4919.3671875,0,CBS-noHi
web-Google,5,3,65.70713,4664.72265625,0,CBS-noHi
web-Google,6,3,63.45578,4348.8671875,0,CBS-noHi
web-Google,7,3,59.97575,4037.390625,0,CBS-noHi
web-Google,8,3,55.74039,3724.47265625,0,CBS-noHi
web-Google,9,3,51.261410000000005,3388.19140625,0,CBS-noHi
web-Google,10,3,46.599727,3055.53125,0,CBS-noHi
web-Google,11,3,41.791933,2724.765625,0,CBS-noHi
web-Google,12,3,37.345727,2417.55078125,0,CBS-noHi
web-Google,13,3,32.720444,2142.58984375,0,CBS-noHi
web-Google,14,3,28.950631,1892.00390625,0,CBS-noHi
web-Google,15,3,25.5476,1655.171875,0,CBS-noHi
web-Google,16,3,22.603248999999998,1446.37109375,0,CBS-noHi
web-Google,17,3,20.258604,1271.60546875,0,CBS-noHi
web-Google,18,3,18.522463,1116.203125,0,CBS-noHi
web-Google,19,3,17.245351,984.87890625,0,CBS-noHi
web-Google,20,3,16.181487999999998,872.0859375,0,CBS-noHi
web-Google,21,3,15.572852000000001,775.38671875,0,CBS-noHi
web-Google,22,3,15.120011,707.94140625,0,CBS-noHi
web-Google,23,3,14.7945273,683.4453125,0,CBS-noHi
web-Google,24,3,14.6157719,672.69921875,0,CBS-noHi
web-Google,25,3,14.4458392,670.3671875,0,CBS-noHi
web-Google,26,3,14.301204799999999,669.109375,0,CBS-noHi
web-Google,27,3,14.1920239,667.703125,0,CBS-noHi
web-Google,28,3,14.1819908,666.68359375,0,CBS-noHi
web-Google,29,3,14.0997083,665.859375,0,CBS-noHi
web-Google,30,3,14.0679076,665.421875,0,CBS-noHi
web-Google,5,4,178.65142,11701.421875,0,CBS-noHi
web-Google,6,4,179.47766000000001,11371.17578125,0,CBS-noHi
web-Google,7,4,175.06623000000002,10952.57421875,0,CBS-noHi
web-Google,8,4,167.15715,10440.15234375,0,CBS-noHi
web-Google,9,4,160.32104,9820.9765625,0,CBS-noHi
web-Google,10,4,147.65412,9097.66796875,0,CBS-noHi
web-Google,11,4,135.90836,8299.609375,0,CBS-noHi
web-Google,12,4,122.83367,7490.140625,0,CBS-noHi
web-Google,13,4,110.82328,6686.7109375,0,CBS-noHi
web-Google,14,4,96.90205,5889.14453125,0,CBS-noHi
web-Google,15,4,83.209767,5108.12109375,0,CBS-noHi
web-Google,16,4,70.23301699999999,4347.4140625,0,CBS-noHi
web-Google,17,4,60.47668,3652.7890625,0,CBS-noHi
web-Google,18,4,51.834554000000004,3013.8125,0,CBS-noHi
web-Google,19,4,44.381203,2442.90234375,0,CBS-noHi
web-Google,20,4,37.900616,1934.9765625,0,CBS-noHi
web-Google,21,4,34.609199999999994,1487.42578125,0,CBS-noHi
web-Google,22,4,30.50117,1166.65234375,0,CBS-noHi
web-Google,23,4,28.1197,1037.2734375,0,CBS-noHi
web-Google,24,4,26.733,977.16796875,0,CBS-noHi
web-Google,25,4,25.339561,934.72265625,0,CBS-noHi
web-Google,26,4,24.188364999999997,884.73046875,0,CBS-noHi
web-Google,27,4,23.094436,858.0703125,0,CBS-noHi
web-Google,28,4,22.262901,834.68359375,0,CBS-noHi
web-Google,29,4,21.627436000000003,820.30078125,0,CBS-noHi
web-Google,30,4,20.914308,815.84765625,0,CBS-noHi
soc-pokec-relationships,4,3,227.28193,12226.51953125,0,CBS-noHi
soc-pokec-relationships,5,3,196.59587,9775.39453125,0,CBS-noHi
soc-pokec-relationships,6,3,159.57704999999999,7561.9453125,0,CBS-noHi
soc-pokec-relationships,7,3,121.41233,5786.19140625,0,CBS-noHi
soc-pokec-relationships,8,3,93.19839999999999,4525.55078125,0,CBS-noHi
soc-pokec-relationships,9,3,72.39744,3655.7734375,0,CBS-noHi
soc-pokec-relationships,10,3,57.890536999999995,3093.53125,0,CBS-noHi
soc-pokec-relationships,11,3,47.853964999999995,2745.8359375,0,CBS-noHi
soc-pokec-relationships,12,3,40.879926,2553.8671875,0,CBS-noHi
soc-pokec-relationships,13,3,36.195361999999996,2481.4765625,0,CBS-noHi
soc-pokec-relationships,14,3,33.094528999999994,2438.07421875,0,CBS-noHi
soc-pokec-relationships,15,3,31.138303,2411.9921875,0,CBS-noHi
soc-pokec-relationships,16,3,30.050857,2398.79296875,0,CBS-noHi
soc-pokec-relationships,17,3,29.870238,2392.25,0,CBS-noHi
soc-pokec-relationships,18,3,28.987191,2388.78125,0,CBS-noHi
soc-pokec-relationships,19,3,28.969792,2387.125,0,CBS-noHi
soc-pokec-relationships,20,3,28.49777,2385.3828125,0,CBS-noHi
soc-pokec-relationships,21,3,28.52059,2384.8125,0,CBS-noHi
soc-pokec-relationships,22,3,28.490561000000003,2384.55859375,0,CBS-noHi
soc-pokec-relationships,23,3,28.505037,2384.4375,0,CBS-noHi
soc-pokec-relationships,24,3,28.361642,2384.65625,0,CBS-noHi
soc-pokec-relationships,25,3,28.732109,2384.2421875,0,CBS-noHi
soc-pokec-relationships,26,3,28.60874,2384.38671875,0,CBS-noHi
soc-pokec-relationships,27,3,28.314607,2384.38671875,0,CBS-noHi
soc-pokec-relationships,28,3,28.466791999999998,2384.32421875,0,CBS-noHi
soc-pokec-relationships,29,3,28.617236999999996,2384.3125,0,CBS-noHi
soc-pokec-relationships,30,3,28.319449,2384.421875,0,CBS-noHi
soc-pokec-relationships,5,4,384.09444,15394.41015625,0,CBS-noHi
soc-pokec-relationships,6,4,352.79845,12714.4140625,0,CBS-noHi
soc-pokec-relationships,7,4,305.20648,10028.72265625,0,CBS-noHi
soc-pokec-relationships,8,4,249.45363,7724.55078125,0,CBS-noHi
soc-pokec-relationships,9,4,210.38451999999998,5964.13671875,0,CBS-noHi
soc-pokec-relationships,10,4,165.27338,4692.5234375,0,CBS-noHi
soc-pokec-relationships,11,4,127.081418,3825.23046875,0,CBS-noHi
soc-pokec-relationships,12,4,97.16895,3256.34765625,0,CBS-noHi
soc-pokec-relationships,13,4,76.617735,2884.5,0,CBS-noHi
soc-pokec-relationships,14,4,58.332811,2641.2421875,0,CBS-noHi
soc-pokec-relationships,15,4,47.988065,2488.01171875,0,CBS-noHi
soc-pokec-relationships,16,4,41.678853000000004,2434.2265625,0,CBS-noHi
soc-pokec-relationships,17,4,36.912878,2416.875,0,CBS-noHi
soc-pokec-relationships,18,4,33.791091,2404.66015625,0,CBS-noHi
soc-pokec-relationships,19,4,31.466673999999998,2397.8828125,0,CBS-noHi
soc-pokec-relationships,20,4,30.006931,2393.23046875,0,CBS-noHi
soc-pokec-relationships,21,4,29.785512999999998,2389.8515625,0,CBS-noHi
soc-pokec-relationships,22,4,29.898868999999998,2387.96875,0,CBS-noHi
soc-pokec-relationships,23,4,29.490531999999998,2386.16015625,0,CBS-noHi
soc-pokec-relationships,24,4,29.058508000000003,2385.90625,0,CBS-noHi
soc-pokec-relationships,25,4,28.764254,2384.35546875,0,CBS-noHi
soc-pokec-relationships,26,4,29.042443,2384.34765625,0,CBS-noHi
soc-pokec-relationships,27,4,29.439625,2384.359375,0,CBS-noHi
soc-pokec-relationships,28,4,29.481030999999998,2384.1953125,0,CBS-noHi
soc-pokec-relationships,29,4,29.013841,2384.17578125,0,CBS-noHi
soc-pokec-relationships,30,4,28.480081000000002,2384.44140625,0,CBS-noHi
web-Stanford,4,3,629.6208200000001,4246.11328125,0,CBS-noHi
web-Stanford,5,3,917.1050700000001,4445.60546875,0,CBS-noHi
web-Stanford,6,3,993.61885,4230.91796875,0,CBS-noHi
web-Stanford,7,3,999.31474,3952.94921875,0,CBS-noHi
web-Stanford,8,3,978.631581,3598.72265625,0,CBS-noHi
web-Stanford,9,3,969.8997169999999,3476.4375,0,CBS-noHi
web-Stanford,10,3,982.1830309999999,3359.109375,0,CBS-noHi
web-Stanford,11,3,961.219951,3227.15234375,0,CBS-noHi
web-Stanford,12,3,959.2915529999999,3108.6015625,0,CBS-noHi
web-Stanford,13,3,943.2539869999999,2962.703125,0,CBS-noHi
web-Stanford,14,3,938.857308,2847.015625,0,CBS-noHi
web-Stanford,15,3,926.4121269999999,2715.41015625,0,CBS-noHi
web-Stanford,16,3,876.630111,2538.05859375,0,CBS-noHi
web-Stanford,17,3,876.536026,2234.3046875,0,CBS-noHi
web-Stanford,18,3,844.195317,2118.703125,0,CBS-noHi
web-Stanford,19,3,876.876956,2036.25,0,CBS-noHi
web-Stanford,20,3,851.446934,1948.30859375,0,CBS-noHi
web-Stanford,21,3,827.1262830000001,1814.6875,0,CBS-noHi
web-Stanford,22,3,826.623757,1732.96484375,0,CBS-noHi
web-Stanford,23,3,810.455713,2188.2421875,0,CBS-noHi
web-Stanford,24,3,764.5649649999999,1598.4296875,0,CBS-noHi
web-Stanford,25,3,742.2173329999999,1526.12109375,0,CBS-noHi
web-Stanford,26,3,777.4909200000001,1737.15625,0,CBS-noHi
web-Stanford,27,3,716.597983,1689.2421875,0,CBS-noHi
web-Stanford,28,3,692.715162,1496.44140625,0,CBS-noHi
web-Stanford,29,3,671.467651,1586.55078125,0,CBS-noHi
web-Stanford,30,3,664.294581,1253.3984375,0,CBS-noHi
web-it-2004,4,3,26255.0576,100781.265625,0,CBS-noHi
web-it-2004,5,3,25761.179,100882.63671875,0,CBS-noHi
web-it-2004,6,3,26177.793,100798.5703125,0,CBS-noHi
web-it-2004,10,3,26148.764199999998,100330.359375,0,CBS-noHi
soc-pokec-relationships,10,3,58.239413,3093.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,221.60370999999998,12226.3984375,0,CBS-noHi
soc-pokec-relationships,4,3,221.68923999999998,12226.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,222.91326,12226.515625,0,CBS-noHi
soc-pokec-relationships,4,3,222.57022999999998,12226.4765625,0,CBS-noHi
soc-pokec-relationships,4,3,222.88646,12226.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,223.29036,12226.484375,0,CBS-noHi
soc-pokec-relationships,4,3,223.30391,12226.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,223.23466,12226.3828125,0,CBS-noHi
soc-pokec-relationships,4,3,221.55833,12226.4453125,0,CBS-noHi
soc-pokec-relationships,4,3,222.45726000000002,12226.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,223.52153,12226.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,223.20947,12226.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,223.83521,12226.51953125,0,CBS-noHi
soc-pokec-relationships,4,3,223.12831,12226.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,222.09282000000002,12226.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,222.89772999999997,12226.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,223.19633000000002,12226.48046875,0,CBS-noHi
soc-pokec-relationships,4,3,221.81264000000002,12226.5,0,CBS-noHi
com-youtube,4,3,50.94641,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.44140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3984375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3984375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51953125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.33984375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51953125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.44921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41796875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.40625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.40625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.40234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41796875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
